Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status,Id,complete_g,complete_1,complete_2,complete_3,complete_4
309031,Influenza - Avian,";H5N1 HPAI;",53.2227,5.499,Sexbierum,Netherlands,Europe,2021/12/03 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Crane,Wild,Grey headed gull (Chroicocephalus cirrocephalus),",WOAH (former OIE),,,Confirmed,,,,,,
308121,Influenza - Avian,";H5N1 HPAI;",53.335,5.839,Ferwert,Netherlands,Europe,2021/12/01 00:00:00+00,2021/12/02 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
309043,Influenza - Avian,";H5 HPAI;",53.34,5.826,Ferwert,Netherlands,Europe,2021/12/08 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Common shelduck (Tadorna tadorna),",WOAH (former OIE),,,Confirmed,,,,,,
309042,Influenza - Avian,";H5 HPAI;",53.405,6.087,Moddergat,Netherlands,Europe,2021/12/13 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Barnacle Goose:Branta leucopsis(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
307018,Influenza - Avian,";H5N1 HPAI;",53.36,5.82,De Rijp Friesland ,Netherlands,Europe,2021/11/16 00:00:00+00,2021/11/18 00:00:00+00,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),,,Confirmed,,,,,,
307022,Influenza - Avian,";H5N1 HPAI;",53.17189,5.43672,Harlingen,Netherlands,Europe,2021/11/12 00:00:00+00,2021/11/18 00:00:00+00,"Wild,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae),",WOAH (former OIE),,,Confirmed,,,,,,
295767,Influenza - Avian,";H5N1 HPAI;",53.256,5.603,minnertsga,Netherlands,Europe,2021/04/24 00:00:00+00,2021/05/14 00:00:00+00,"Wild,Goose,",WOAH (former OIE),,,Confirmed,,,,,,
310670,Influenza - Avian,";H5N1 HPAI;",53.3434,5.82,Fertwert,Netherlands,Europe,2021/12/25 00:00:00+00,2022/01/07 00:00:00+00,"Wild,Common shelduck (Tadorna tadorna),",WOAH (former OIE),,,Confirmed,,,,,,
291955,Influenza - Avian,";H5N8 HPAI;",53.45,5.87,Buren,Netherlands,Europe,2021/03/04 00:00:00+00,2021/03/19 00:00:00+00,"Wild,Common shelduck (Tadorna tadorna),",WOAH (former OIE),,,Confirmed,,,,,,
291958,Influenza - Avian,";H5N8 HPAI;",53.2401,5.5178,Oosterbierum,Netherlands,Europe,2021/03/10 00:00:00+00,2021/03/19 00:00:00+00,"Wild,Buzzard,",WOAH (former OIE),,,Confirmed,,,,,,
291964,Influenza - Avian,";H5N8 HPAI;",53.41,6.07,Moddergat,Netherlands,Europe,2021/03/04 00:00:00+00,2021/03/19 00:00:00+00,"Wild,Barnacle Goose:Branta leucopsis(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
319225,Influenza - Avian,";H5N1 HPAI;",56.26,-3.08,Ladybank,U.K. of Great Britain and Northern Ireland,Europe,2021/11/06 00:00:00+00,2022/04/08 00:00:00+00,"Wild,Swan,",WOAH (former OIE),,,Confirmed,,,,,,
325522,Influenza - Avian,";H5N1 HPAI;",56.19,-2.84,Earlsferry,U.K. of Great Britain and Northern Ireland,Europe,2021/03/16 00:00:00+00,2022/06/23 00:00:00+00,"Wild,Black Guillemot (Cepphus grylle)	,Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),,,Confirmed,,,,,,
307117,Influenza - Avian,";H5N1 HPAI;",56.26,-3.08,Ladybank,U.K. of Great Britain and Northern Ireland,Europe,2021/11/06 00:00:00+00,2021/11/19 00:00:00+00,"Wild,Buzzard,",WOAH (former OIE),,,Confirmed,,,,,,
287595,Influenza - Avian,";H5N8 HPAI;",53.38,-4.3,Nr Anglesey,U.K. of Great Britain and Northern Ireland,Europe,2021/01/24 00:00:00+00,2021/01/29 00:00:00+00,"Domestic,Unspecified bird,Wild,Common pheasant (Phasianus colchicus),",WOAH (former OIE),,,Confirmed,,,,,,
307095,Influenza - Avian,";H5N8 HPAI;",39.311333,140.553278,Yokote,Japan,Asia,2021/11/09 00:00:00+00,2021/11/11 00:00:00+00,"Domestic,Chicken,",National authorities,,,Confirmed,,,,,,
309175,Influenza - Avian,";H5N1 HPAI;",40.3783,141.2586,Sannohe-Town1,Japan,Asia,2021/12/11 00:00:00+00,2021/12/16 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
310665,Influenza - Avian,";H5N1 HPAI;",52.66,4.86,Heerhugowaard,Netherlands,Europe,2021/12/25 00:00:00+00,2022/01/07 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
291959,Influenza - Avian,";H5N8 HPAI;",52.532,4.71,Uitgeest,Netherlands,Europe,2021/03/10 00:00:00+00,2021/03/19 00:00:00+00,"Wild,Goose,",WOAH (former OIE),,,Confirmed,,,,,,
297368,Influenza - Avian,";H5N8 HPAI;",52.3,5.05,Weesp,Netherlands,Europe,2021/05/25 00:00:00+00,2021/06/18 00:00:00+00,"Wild,Mallard:Anas platyrhynchos(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
307034,Influenza - Avian,";H5N1 HPAI;",53.08,4.74,De Koog,Netherlands,Europe,2021/11/18 00:00:00+00,2021/11/18 00:00:00+00,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",WOAH (former OIE),,,Confirmed,,,,,,
307033,Influenza - Avian,";H5N1 HPAI;",52.5,4.68,Beverwijk,Netherlands,Europe,2021/11/18 00:00:00+00,2021/11/18 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
291840,Influenza - Avian,";H5N1 HPAI;",52.745,5.21,Andijk,Netherlands,Europe,2021/03/10 00:00:00+00,2021/03/19 00:00:00+00,"Wild,Barnacle Goose:Branta leucopsis(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
307037,Influenza - Avian,";H5N1 HPAI;",52.51,4.69,Heemskerk,Netherlands,Europe,2021/11/18 00:00:00+00,2021/11/18 00:00:00+00,"Wild,Eurasian Wigeon:Anas penelope(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
307036,Influenza - Avian,";H5N1 HPAI;",52.65,4.81,Heerhugowaard,Netherlands,Europe,2021/11/18 00:00:00+00,2021/11/18 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
297217,Influenza - Avian,";H5N4 HPAI;",53.01,4.78,Den Hoorn,Netherlands,Europe,2021/02/22 00:00:00+00,2021/06/17 00:00:00+00,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),,,Confirmed,,,,,,
308120,Influenza - Avian,";H5N1 HPAI;",52.579,5.0128,Oosthuizen,Netherlands,Europe,2021/12/01 00:00:00+00,2021/12/02 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
307023,Influenza - Avian,";H5N1 HPAI;",52.31,4.93,Ouderkerk aan de Amstel,Netherlands,Europe,2021/11/16 00:00:00+00,2021/11/18 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
291962,Influenza - Avian,";H5N8 HPAI;",52.7413,5.19,Andijk,Netherlands,Europe,2021/03/17 00:00:00+00,2021/03/19 00:00:00+00,"Wild,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae),",WOAH (former OIE),,,Confirmed,,,,,,
310671,Influenza - Avian,";H5N1 HPAI;",52.71,4.95,Opmeer,Netherlands,Europe,2021/12/23 00:00:00+00,2022/01/07 00:00:00+00,"Wild,Greater White-fronted Goose (Anser albifrons),",WOAH (former OIE),,,Confirmed,,,,,,
309161,Influenza - Avian,";H5 HPAI;",52.666667,4.833333,Hollum,Netherlands,Europe,2021/12/13 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Barnacle Goose:Branta leucopsis(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
291549,Influenza - Avian,";H5N1 HPAI;",52.93,4.73,Den helder,Netherlands,Europe,2021/03/17 00:00:00+00,2021/03/19 00:00:00+00,"Wild,Gull,",WOAH (former OIE),,,Confirmed,,,,,,
288124,Influenza - Avian,";H5N8 HPAI;",35.917,6.8263,Aïn Fakroun,Algeria,Africa,2021/01/17 00:00:00+00,2021/02/08 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,,,,,,
310437,Influenza - Avian,";H5N1 HPAI;",33.9197,133.1812,Saijo-City1,Japan,Asia,2021/12/30 00:00:00+00,2022/01/06 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
308126,Influenza - Avian,";H5N8 HPAI;",52.132,5.009,Haarzuilens,Netherlands,Europe,2021/12/01 00:00:00+00,2021/12/02 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
297370,Influenza - Avian,";H5N8 HPAI;",52.10502,5.00406,Vleuten,Netherlands,Europe,2021/06/08 00:00:00+00,2021/06/18 00:00:00+00,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
310791,Influenza - Avian,";H5N1 HPAI;",52.11,5.05,Utrecht,Netherlands,Europe,2021/12/25 00:00:00+00,2022/01/10 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
309038,Influenza - Avian,";H5 HPAI;",52.095,5.001,Vleuten,Netherlands,Europe,2021/12/13 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
307408,Influenza - Avian,";H5N1 HPAI;",52.2251,4.9104,Vinkeveen,Netherlands,Europe,2021/11/21 00:00:00+00,2021/11/23 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
307547,Influenza - Avian,";H5N1 HPAI;",52.11,5.04,Utrecht,Netherlands,Europe,2021/11/24 00:00:00+00,2021/11/24 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
307032,Influenza - Avian,";H5N1 HPAI;",52.22,4.94,Vinkeveen,Netherlands,Europe,2021/11/18 00:00:00+00,2021/11/18 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
307031,Influenza - Avian,";H5N1 HPAI;",52.21,4.89,Wilnis,Netherlands,Europe,2021/11/18 00:00:00+00,2021/11/18 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
309032,Influenza - Avian,";H5 HPAI;",52.13,4.95,Kockengen,Netherlands,Europe,2021/11/04 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
307545,Influenza - Avian,";H5N1 HPAI;",52.02,5.013,Benschop,Netherlands,Europe,2021/11/24 00:00:00+00,2021/11/24 00:00:00+00,"Wild,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae),",WOAH (former OIE),,,Confirmed,,,,,,
289197,Influenza - Avian,";H5N8 HPAI;",37.4005,140.3597,Koriyama-City 1,Japan,Asia,2021/01/30 00:00:00+00,2021/02/12 00:00:00+00,"Wild,Whooper Swan:Cygnus cygnus(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
310678,Influenza - Avian,";H5N1 HPAI;",51.9939,4.16,Hoek van Holland,Netherlands,Europe,2021/12/25 00:00:00+00,2022/01/07 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
314258,Influenza - Avian,";H5N1 HPAI;",51.9551,4.22,Maasdijk,Netherlands,Europe,2021/12/24 00:00:00+00,2022/02/18 00:00:00+00,"Wild,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae),",WOAH (former OIE),,,Confirmed,,,,,,
309020,Influenza - Avian,";H5N1 HPAI;",52.1,4.337,Den Haag,Netherlands,Europe,2021/12/08 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
285773,Influenza - Avian,";H5N8 HPAI;",35.449147,136.993474,Minokamo-City 1,Japan,Asia,2021/01/01 00:00:00+00,2021/01/04 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
309005,Influenza - Avian,";H5N1 HPAI;",34.486,133.3623,Fukuyama-City1,Japan,Asia,2021/12/06 00:00:00+00,2021/12/14 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
288253,Influenza - Avian,";H5N8 HPAI;",42.934013,143.171996,Obihiro-City 1,Japan,Asia,2021/01/18 00:00:00+00,2021/02/03 00:00:00+00,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",WOAH (former OIE),,,Confirmed,,,,,,
288256,Influenza - Avian,";H5N8 HPAI;",43.770795,142.365061,Asahikawa-City 1,Japan,Asia,2021/01/27 00:00:00+00,2021/02/03 00:00:00+00,"Wild,White tailed eagle (Haliaeetus albicilla),",WOAH (former OIE),,,Confirmed,,,,,,
307094,Influenza - Avian,";H5 LPAI;",43.766667,142.366667,Asahikawa,Japan,Asia,2021/10/26 00:00:00+00,2021/10/28 00:00:00+00,"Wild,Mallard:Anas platyrhynchos(Anatidae),",National authorities,,,Confirmed,,,,,,
309006,Influenza - Avian,";H5N1 HPAI;",34.8154,134.6854,Himeji-City1,Japan,Asia,2021/11/16 00:00:00+00,2021/12/14 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
306937,Influenza - Avian,";H5N1 HPAI;",34.8154,134.6854,Himeji-City1,Japan,Asia,2021/11/16 00:00:00+00,2021/11/17 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
289186,Influenza - Avian,";H5N8 HPAI;",36.479385,140.376249,Shirosato-Town 1,Japan,Asia,2021/02/01 00:00:00+00,2021/02/13 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
289199,Influenza - Avian,";H5N8 HPAI;",35.950253,140.562012,Itako-City 1,Japan,Asia,2021/02/01 00:00:00+00,2021/02/12 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
286774,Influenza - Avian,";H5N8 HPAI;",33.301922,126.533118,Hado-ri,Republic of Korea,Asia,2021/01/11 00:00:00+00,2021/01/17 00:00:00+00,"Wild,Mallard:Anas platyrhynchos(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
287650,Influenza - Avian,";H5N8 HPAI;",33.37,126.41,Oedoil-dong,Republic of Korea,Asia,2021/01/20 00:00:00+00,2021/01/28 00:00:00+00,"Wild,Duck,",WOAH (former OIE),,,Confirmed,,,,,,
286766,Influenza - Avian,";H5N8 HPAI;",33.451139,126.921556,Ojo-ri,Republic of Korea,Asia,2021/01/05 00:00:00+00,2021/01/17 00:00:00+00,"Wild,Gadwall,",WOAH (former OIE),,,Confirmed,,,,,,
289192,Influenza - Avian,";H5N8 HPAI;",33.367125,126.329261,Geumak-ri,Republic of Korea,Asia,2021/02/12 00:00:00+00,2021/02/18 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
293052,Influenza - Avian,";H5N8 HPAI;",36.3516,136.551,Nanto-City 1,Japan,Asia,2021/02/24 00:00:00+00,2021/04/08 00:00:00+00,"Wild,Buzzard,",WOAH (former OIE),,,Confirmed,,,,,,
307083,Influenza - Avian,";H5N1 HPAI;",35.677442,126.891861,Daesa-ri,Republic of Korea,Asia,2021/11/09 00:00:00+00,2021/11/20 00:00:00+00,"Wild,Mandarin Duck:Aix galericulata(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
286266,Influenza - Avian,";H5N8 HPAI;",35.589711,126.557963,Unho-ri,Republic of Korea,Asia,2021/01/04 00:00:00+00,2021/01/12 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
289189,Influenza - Avian,";H5N8 HPAI;",35.674619,126.690122,Sasan-ri,Republic of Korea,Asia,2021/02/09 00:00:00+00,2021/02/18 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
287619,Influenza - Avian,";H5N8 HPAI;",35.441313,126.597744,Seongsan-ri,Republic of Korea,Asia,2021/01/27 00:00:00+00,2021/01/29 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
287573,Influenza - Avian,";H5N8 HPAI;",35.867,126.9,Jojong-ri,Republic of Korea,Asia,2021/01/16 00:00:00+00,2021/01/28 00:00:00+00,"Wild,Whooper Swan:Cygnus cygnus(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
286800,Influenza - Avian,";H5N8 HPAI;",35.623133,126.879072,Uil-ri,Republic of Korea,Asia,2021/01/12 00:00:00+00,2021/01/19 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
306531,Influenza - Avian,";H5N1 HPAI;",35.623955,126.861269,Daesan-ri,Republic of Korea,Asia,2021/11/04 00:00:00+00,2021/11/10 00:00:00+00,"Wild,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
286808,Influenza - Avian,";H5N8 HPAI;",35.889765,126.869833,Hoeryong-ri,Republic of Korea,Asia,2021/01/15 00:00:00+00,2021/01/19 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
287641,Influenza - Avian,";H5N8 HPAI;",35.746667,126.9369,Naegwang-ri,Republic of Korea,Asia,2021/01/14 00:00:00+00,2021/01/28 00:00:00+00,"Wild,Duck,",WOAH (former OIE),,,Confirmed,,,,,,
310278,Influenza - Avian,";H5N1 HPAI;",35.590192,126.589483,Jinseo-ri,Republic of Korea,Asia,2021/12/27 00:00:00+00,2021/12/31 00:00:00+00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed,,,,,,
286809,Influenza - Avian,";H5N8 HPAI;",35.849388,126.852,Daedong-ri,Republic of Korea,Asia,2021/01/16 00:00:00+00,2021/01/19 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
287561,Influenza - Avian,";H5N8 HPAI;",35.672797,126.861503,Sanbuk-ri,Republic of Korea,Asia,2021/01/12 00:00:00+00,2021/01/28 00:00:00+00,"Wild,Mallard:Anas platyrhynchos(Anatidae),",WOAH (former OIE),,,Confirmed,,,,,,
310401,Influenza - Avian,";H5N1 HPAI;",35.696972,126.840778,Dujeon-ri,Republic of Korea,Asia,2021/12/06 00:00:00+00,2022/01/02 00:00:00+00,"Environmental sample,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
309069,Influenza - Avian,";H5N1 HPAI;",35.9085,126.999,Chunpo-ri,Republic of Korea,Asia,2021/11/29 00:00:00+00,2021/12/15 00:00:00+00,"Wild,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
287574,Influenza - Avian,";H5N8 HPAI;",35.94543,126.690654,Miryong-dong,Republic of Korea,Asia,2021/01/16 00:00:00+00,2021/01/28 00:00:00+00,"Wild,Curlew,",WOAH (former OIE),,,Confirmed,,,,,,
309164,Influenza - Avian,";H5N1 HPAI;",34.75,127,Chosong-ri,Republic of Korea,Asia,2021/12/01 00:00:00+00,2021/12/15 00:00:00+00,"Wild,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
310277,Influenza - Avian,";H5N1 HPAI;",34.901565,126.685885,Yugok-ri,Republic of Korea,Asia,2021/12/15 00:00:00+00,2021/12/31 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
289191,Influenza - Avian,";H5N8 HPAI;",34.897564,126.636335,Heungdeok-ri,Republic of Korea,Asia,2021/02/11 00:00:00+00,2021/02/18 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
307573,Influenza - Avian,";H5N1 HPAI;",35.244709,127.013096,Daedeok-myeon,Republic of Korea,Asia,2021/11/22 00:00:00+00,2021/11/26 00:00:00+00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed,,,,,,
306740,Influenza - Avian,";H5N1 HPAI;",34.9143,126.722,Gyosan-ri,Republic of Korea,Asia,2021/11/11 00:00:00+00,2021/11/13 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
307571,Influenza - Avian,";H5N1 HPAI;",34.9234,126.7179,Songje-ri,Republic of Korea,Asia,2021/11/17 00:00:00+00,2021/11/26 00:00:00+00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed,,,,,,
285767,Influenza - Avian,";H5N8 HPAI;",34.909166,126.413608,Namseong-ri,Republic of Korea,Asia,2021/01/01 00:00:00+00,2021/01/04 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
296293,Influenza - Avian,";H5N8 HPAI;",34.989775,126.783819,oksan-ri,Republic of Korea,Asia,2021/03/10 00:00:00+00,2021/05/22 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,,,,,,
288318,Influenza - Avian,";H5N8 HPAI;",34.912558,126.60603,Sinheung-ri,Republic of Korea,Asia,2021/02/04 00:00:00+00,2021/02/07 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
308506,Influenza - Avian,";H5N1 HPAI;",34.743123,126.461829,Nanjeon-ri,Republic of Korea,Asia,2021/12/05 00:00:00+00,2021/12/07 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,,,,,,
296299,Influenza - Avian,";H5N8 HPAI;",35.038691,126.813616,deungsu-ri,Republic of Korea,Asia,2021/03/23 00:00:00+00,2021/05/22 00:00:00+00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed,,,,,,
296300,Influenza - Avian,";H5N8 HPAI;",34.803516,126.955505,Gidong-ri,Republic of Korea,Asia,2021/03/21 00:00:00+00,2021/05/22 00:00:00+00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed,,,,,,
293571,Influenza - Avian,";H5N8 HPAI;",35.038691,126.813616,deungsu-ri,Republic of Korea,Asia,2021/03/23 00:00:00+00,2021/04/22 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
293570,Influenza - Avian,";H5N8 HPAI;",34.783977,126.973688,yangchon-ri,Republic of Korea,Asia,2021/04/06 00:00:00+00,2021/04/22 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
307570,Influenza - Avian,";H5N1 HPAI;",34.499518,126.694278,Yeonggwan-ri,Republic of Korea,Asia,2021/11/16 00:00:00+00,2021/11/26 00:00:00+00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed,,,,,,
310373,Influenza - Avian,";H5N1 HPAI;",34.901565,126.685885,Sinhak-ri,Republic of Korea,Asia,2021/12/20 00:00:00+00,2021/12/31 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
309070,Influenza - Avian,";H5N1 HPAI;",34.916685,127.519788,Hongnae-dong,Republic of Korea,Asia,2021/12/01 00:00:00+00,2021/12/15 00:00:00+00,"Wild,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
293572,Influenza - Avian,";H5N8 HPAI;",34.803516,126.955505,Gidong-ri,Republic of Korea,Asia,2021/03/21 00:00:00+00,2021/04/22 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
286807,Influenza - Avian,";H5N8 HPAI;",34.795188,127.169741,Sunam-ri,Republic of Korea,Asia,2021/01/15 00:00:00+00,2021/01/19 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
287612,Influenza - Avian,";H5N8 HPAI;",34.865883,126.440813,Wangsan-ri,Republic of Korea,Asia,2021/01/22 00:00:00+00,2021/01/29 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
309418,Influenza - Avian,";H5N1 HPAI;",34.75,127,Bongnyong-ri,Republic of Korea,Asia,2021/12/13 00:00:00+00,2021/12/20 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
309071,Influenza - Avian,";H5N1 HPAI;",34.928897,126.739173,Daesan-ri,Republic of Korea,Asia,2021/11/16 00:00:00+00,2021/12/15 00:00:00+00,"Wild,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
296298,Influenza - Avian,";H5N8 HPAI;",34.783977,126.973688,yangchon-ri,Republic of Korea,Asia,2021/04/06 00:00:00+00,2021/05/22 00:00:00+00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed,,,,,,
286795,Influenza - Avian,";H5N8 HPAI;",34.866786,126.477316,Jijang-ri,Republic of Korea,Asia,2021/01/07 00:00:00+00,2021/01/19 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
287614,Influenza - Avian,";H5N8 HPAI;",35.109386,126.604997,Samchuk-ri,Republic of Korea,Asia,2021/01/24 00:00:00+00,2021/01/29 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
293565,Influenza - Avian,";H5N8 HPAI;",34.989775,126.783819,oksan-ri,Republic of Korea,Asia,2021/03/10 00:00:00+00,2021/04/22 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
286268,Influenza - Avian,";H5N8 HPAI;",34.81213,126.719408,Nosong-ri,Republic of Korea,Asia,2021/01/06 00:00:00+00,2021/01/12 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
290409,Influenza - Avian,";H9N2 LPAI;",30.6654,117.4916,Chizhou,China,Asia,2021/01/17 00:00:00+00,2021/03/04 00:00:00+00,,WHO,1,,Confirmed,,,,,,
311378,Influenza - Avian,";H9N2 LPAI;",30.5318,117.1153,Anquing City,China,Asia,2021/11/13 00:00:00+00,2022/01/17 00:00:00+00,,WHO,1,,Confirmed,,,,,,
307569,Influenza - Avian,";H5N1 HPAI;",37.002162,127.57097,Gakhoe-ri,Republic of Korea,Asia,2021/11/14 00:00:00+00,2021/11/26 00:00:00+00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed,,,,,,
288319,Influenza - Avian,";H5N8 HPAI;",36.874952,127.904938,Jogok-ri,Republic of Korea,Asia,2021/02/05 00:00:00+00,2021/02/07 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,,,,,,
307091,Influenza - Avian,";H5N1 HPAI;",37,127.583,Eumseong County,Republic of Korea,Asia,2021/11/09 00:00:00+00,2021/11/10 00:00:00+00,"Domestic,Common Quail:Coturnix coturnix(Phasianidae),",National authorities,,,Confirmed,,,,,,
287372,Influenza - Avian,";H5N8 HPAI;",36.1693,127.8219,Jugok-ri,Republic of Korea,Asia,2021/01/06 00:00:00+00,2021/01/17 00:00:00+00,"Wild,Goose,",WOAH (former OIE),,,Confirmed,,,,,,
